Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken,delay_ratio,total_risk_index,risk_level,reallocation_strategy,new_shipping_cost_usd,estimated_new_lead_time
ORD-5DEA4653,2024-08-19,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,,0.72,2.5,4.09,3010.0,3500,Standard Shipping,0.0,0.532,High,Reroute via Atlantic/Cape,4499.95,33.0
ORD-67643503,2025-03-16,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,,0.27,8.8,1.7,1719.58,2708,Standard Shipping,0.0,0.514,Moderate,Maintain Current Route,1977.5169999999998,13.0
ORD-30A62357,2024-07-30,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,36,0,On Time,,0.49,3.1,2.36,1335.79,1793,Standard Shipping,0.0,0.418,Moderate,Maintain Current Route,1536.1584999999998,38.0
ORD-7B0F6F3A,2025-06-07,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,14,12,0,On Time,,0.54,2.7,3.03,1567.72,2036,Standard Shipping,0.0,0.432,Moderate,Maintain Current Route,1802.878,14.0
ORD-BAA2492F,2025-03-10,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,,0.72,3.3,6.05,2014.98,2343,Standard Shipping,0.0,0.5640000000000001,Moderate,Maintain Current Route,2317.227,8.0
ORD-86D23DEC,2024-04-16,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,3,0,On Time,,0.84,1.8,3.86,33517.44,3312,Standard Shipping,0.0,0.5760000000000001,High,Switch to Air (Priority),269815.392,2.4000000000000004
ORD-E85781A1,2024-03-22,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,2,0,On Time,,0.18,0.7,2.28,36863.2,5680,Standard Shipping,0.0,0.136,Moderate,Manual Review Required,42392.67999999999,3.0
ORD-90B6BCEF,2025-09-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,4,2,0,On Time,,0.84,1.4,3.51,58918.64,5822,Standard Shipping,0.0,0.56,Moderate,Manual Review Required,67756.43599999999,4.0
ORD-4FAA5604,2024-07-26,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,12,0,On Time,,0.29,8.3,2.31,1096.5,1700,Standard Shipping,0.0,0.506,Moderate,Maintain Current Route,1260.975,14.0
ORD-0F9F2D4E,2024-03-18,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,27,0,On Time,,0.56,8.4,0.23,7502.04,9618,Standard Shipping,0.0,0.672,High,Reroute via Atlantic/Cape,11215.5498,34.1
ORD-6803002A,2024-12-07,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,25,0,On Time,,0.22,9.7,1.13,4250.48,6968,Standard Shipping,0.0,0.52,High,Reroute via Atlantic/Cape,6354.467599999999,28.6
ORD-EE65B656,2024-05-16,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,42,15,Late,Geopolitical Conflict (Route Diversion),0.79,5.0,3.92,7729.94,5398,Re-routing,0.5555555555555556,0.6739999999999999,High,Reroute via Atlantic/Cape,11556.260299999998,29.700000000000003
ORD-3CCA650A,2024-03-26,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,,0.41,4.1,2.69,6507.15,9230,Standard Shipping,0.0,0.4099999999999999,High,Reroute via Atlantic/Cape,9728.18925,27.500000000000004
ORD-E8B8231B,2025-06-18,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,29,0,On Time,,0.68,7.2,3.27,4210.08,5012,Standard Shipping,0.0,0.6960000000000001,High,Reroute via Atlantic/Cape,6294.0696,33.0
ORD-B98BDCC9,2024-02-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,20,1,Late,Port Congestion,0.29,9.9,3.48,4265.51,6012,Standard Shipping,0.0526315789473684,0.5700000000000001,Moderate,Maintain Current Route,4905.336499999999,19.0
ORD-18FCAE96,2025-08-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,,0.7,4.6,3.03,5665.25,6665,Standard Shipping,0.0,0.604,Moderate,Maintain Current Route,6515.037499999999,10.0
ORD-A86D1A29,2024-10-06,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,8,0,On Time,,0.29,9.4,4.46,4974.89,7713,Standard Shipping,0.0,0.55,Moderate,Maintain Current Route,5721.1235,9.0
ORD-55777A2F,2025-07-18,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,,0.2,5.1,1.5,5251.2,8752,Standard Shipping,0.0,0.3239999999999999,Moderate,Maintain Current Route,6038.879999999999,9.0
ORD-79E8D910,2025-09-18,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,37,35,0,On Time,,0.59,0.9,4.75,1055.76,1328,Standard Shipping,0.0,0.39,Moderate,Maintain Current Route,1214.1239999999998,37.0
ORD-BAC1AD04,2024-05-27,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,3,0,On Time,,0.56,0.4,4.0,38978.94,4543,Standard Shipping,0.0,0.352,Moderate,Manual Review Required,44825.781,5.0
ORD-54071318,2025-05-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,,0.29,6.5,4.44,6411.95,9941,Standard Shipping,0.0,0.434,High,Reroute via Atlantic/Cape,9585.865249999999,29.700000000000003
ORD-52089461,2025-05-07,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,,0.36,7.6,3.82,611.32,899,Standard Shipping,0.0,0.52,High,Reroute via Atlantic/Cape,913.9234,34.1
ORD-FFB600C0,2024-03-26,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,42,16,Late,Geopolitical Conflict (Route Diversion),0.49,9.0,2.37,497.07,417,Re-routing,0.6153846153846154,0.6539999999999999,High,Reroute via Atlantic/Cape,743.11965,28.6
ORD-378E5C33,2025-01-31,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,6,0,On Time,,0.72,1.1,4.59,7266.14,8449,Standard Shipping,0.0,0.476,Moderate,Maintain Current Route,8356.061,9.0
ORD-7CA9CCFF,2024-09-03,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,,0.32,2.3,2.63,1109.46,1681,Standard Shipping,0.0,0.284,High,Reroute via Atlantic/Cape,1658.6426999999999,29.700000000000003
ORD-3C588956,2024-08-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.17,1.0,1.63,1848.6,3160,Standard Shipping,0.0,0.142,Moderate,Maintain Current Route,2125.89,20.0
ORD-52A2EAF8,2025-04-04,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,,0.53,1.6,2.61,4285.53,5602,Standard Shipping,0.0,0.382,Moderate,Maintain Current Route,4928.3595,37.0
ORD-D4389821,2025-10-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,19,0,On Time,,0.49,6.0,5.27,6582.82,8836,Standard Shipping,0.0,0.534,Moderate,Maintain Current Route,7570.2429999999995,19.0
ORD-7447578D,2024-02-22,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.48,8.6,0.14,46072.4,5660,Standard Shipping,0.0,0.6319999999999999,Moderate,Manual Review Required,52983.259999999995,3.0
ORD-BF1A8DF6,2024-08-17,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,6,0,On Time,,0.4,2.6,3.1,5833.1,8333,Standard Shipping,0.0,0.344,Moderate,Maintain Current Route,6708.065,10.0
ORD-291BD756,2025-12-27,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,28,0,On Time,,0.89,2.6,2.6,6536.57,6917,Standard Shipping,0.0,0.638,High,Reroute via Atlantic/Cape,9772.17215,31.900000000000002
ORD-15FEEFA3,2024-09-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.58,5.8,3.67,4913.8,6220,Standard Shipping,0.0,0.58,Moderate,Maintain Current Route,5650.87,21.0
ORD-2D0D77A5,2024-05-08,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,6,4,0,On Time,,0.58,5.9,0.01,13017.62,1498,Standard Shipping,0.0,0.584,Moderate,Manual Review Required,14970.262999999999,6.0
ORD-CFAA2C48,2024-07-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,20,0,On Time,,0.58,5.5,4.11,4298.39,5441,Standard Shipping,0.0,0.568,Moderate,Maintain Current Route,4943.1485,20.0
ORD-9410752F,2024-07-20,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,17,2,Late,Port Congestion,0.17,3.5,3.49,4185.32,6504,Standard Shipping,0.1333333333333333,0.242,Moderate,Switch to Air (Express),33691.825999999994,6.0
ORD-A5B37742,2024-02-21,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,28,0,On Time,,0.52,3.3,2.63,5825.4,7665,Standard Shipping,0.0,0.444,High,Reroute via Atlantic/Cape,8708.973,31.900000000000002
ORD-28144A2E,2024-01-14,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,10,7,0,On Time,,0.32,4.1,5.02,2669.7,4045,Standard Shipping,0.0,0.356,Moderate,Maintain Current Route,3070.1549999999997,10.0
ORD-59C11BD3,2024-11-18,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,9,7,0,On Time,,0.75,8.1,2.57,1746.5,1996,Standard Shipping,0.0,0.774,High,Switch to Air (Priority),14059.324999999999,3.6
ORD-58C46282,2025-11-07,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,9,0,On Time,,0.39,9.8,2.61,795.78,1145,Standard Shipping,0.0,0.626,Moderate,Maintain Current Route,915.1469999999999,10.0
ORD-03FCAD5E,2025-12-01,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,,0.27,8.3,2.72,392.43,618,Standard Shipping,0.0,0.494,High,Reroute via Atlantic/Cape,586.68285,29.700000000000003
ORD-490A6932,2025-12-06,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,1,0,On Time,,0.59,2.4,2.83,17166.43,1963,Standard Shipping,0.0,0.4499999999999999,Moderate,Manual Review Required,19741.3945,5.0
ORD-D1A3F437,2025-08-29,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,49,20,Late,Geopolitical Conflict (Route Diversion),0.23,8.5,4.0,7754.9,7881,Re-routing,0.6896551724137931,0.478,High,Switch to Air (Priority),62426.94499999999,11.600000000000001
ORD-E4AB83B3,2024-07-21,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,,0.76,6.4,2.38,5748.16,6532,Standard Shipping,0.0,0.712,High,Reroute via Atlantic/Cape,8593.499199999998,34.1
ORD-A4556909,2024-11-20,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,,0.31,7.2,5.69,4223.44,6448,Standard Shipping,0.0,0.474,Moderate,Maintain Current Route,4856.955999999999,8.0
ORD-737E11F1,2024-01-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.53,9.8,4.32,323.6,423,Standard Shipping,0.0,0.71,High,Switch to Air (Express),2604.98,8.0
ORD-9C5D2AD0,2024-02-17,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,10,1,Late,Port Congestion,0.6,1.7,3.44,3382.72,3844,Standard Shipping,0.1111111111111111,0.428,Moderate,Switch to Air (Express),27230.895999999993,3.6
ORD-9B791D74,2024-03-18,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,28,0,On Time,,0.5,0.4,1.56,943.5,1258,Standard Shipping,0.0,0.316,High,Reroute via Atlantic/Cape,1410.5324999999998,31.900000000000002
ORD-24B1C93A,2024-07-04,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,9,15,6,Late,Severe Weather (Typhoon/Storm),0.77,4.9,0.05,7033.1,4415,Expedited Air Freight,0.6666666666666666,0.6579999999999999,Moderate,Switch to Air (Priority),56616.454999999994,3.6
ORD-46D62FFB,2024-01-21,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.31,6.4,4.58,14698.2,2040,Standard Shipping,0.0,0.442,Moderate,Manual Review Required,16902.93,4.0
ORD-25BA3E44,2024-08-31,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,,0.8,0.3,1.87,2669.4,2966,Standard Shipping,0.0,0.492,Moderate,Maintain Current Route,3069.81,8.0
ORD-237F3AE3,2024-04-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.39,1.7,4.37,2647.26,3809,Standard Shipping,0.0,0.302,Moderate,Maintain Current Route,3044.349,21.0
ORD-8C844477,2024-03-16,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,35,0,On Time,,0.46,7.7,4.23,1827.92,2504,Standard Shipping,0.0,0.5840000000000001,Moderate,Maintain Current Route,2102.1079999999997,36.0
ORD-848764F3,2025-06-19,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,9,7,0,On Time,,0.49,6.9,4.19,1114.52,1496,Standard Shipping,0.0,0.5700000000000001,Moderate,Maintain Current Route,1281.6979999999999,9.0
ORD-FB2EDEAC,2025-03-14,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,,0.59,3.7,3.68,2475.63,3114,Standard Shipping,0.0,0.502,High,Reroute via Atlantic/Cape,3701.0668499999997,28.6
ORD-0141DBE6,2025-03-26,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,3,0,On Time,,0.24,5.0,3.54,43927.62,6441,Standard Shipping,0.0,0.344,Moderate,Manual Review Required,50516.763,3.0
ORD-F2E659A6,2025-12-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,23,3,Late,Port Congestion,0.51,7.1,4.02,3609.35,4346,Standard Shipping,0.15,0.59,Moderate,Switch to Air (Express),29055.267499999998,8.0
ORD-8E83DDDB,2025-10-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,17,0,On Time,,0.69,7.8,3.61,2155.59,2551,Standard Shipping,0.0,0.726,High,Switch to Air (Express),17352.499499999998,8.4
ORD-EFD096B5,2024-10-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,,0.35,4.2,5.62,3057.08,4529,Standard Shipping,0.0,0.378,Moderate,Maintain Current Route,3515.642,36.0
ORD-256A202C,2024-09-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,17,0,On Time,,0.36,0.9,3.23,1723.8,2535,Standard Shipping,0.0,0.252,Moderate,Maintain Current Route,1982.37,21.0
ORD-38786331,2025-08-31,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,2,0,On Time,,0.21,2.7,3.21,12551.33,1886,Standard Shipping,0.0,0.234,High,Switch to Air (Priority),101038.20649999999,2.4000000000000004
ORD-0743A117,2024-12-23,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,,0.37,8.3,2.78,4511.41,6586,Standard Shipping,0.0,0.554,High,Reroute via Atlantic/Cape,6744.557949999999,33.0
ORD-B26D6423,2025-04-19,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,,0.51,9.0,2.85,2070.21,2742,Standard Shipping,0.0,0.6659999999999999,High,Reroute via Atlantic/Cape,3094.96395,31.900000000000002
ORD-D78DE885,2025-05-04,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,27,0,On Time,,0.24,5.0,2.44,895.28,1444,Standard Shipping,0.0,0.344,High,Switch to Air (Priority),7207.003999999999,12.4
ORD-BDD9439A,2025-05-26,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,42,11,Late,Geopolitical Conflict (Route Diversion),0.14,7.9,2.82,8363.95,9171,Re-routing,0.3548387096774194,0.4,High,Reroute via Atlantic/Cape,12504.10525,34.1
ORD-A58080CD,2025-07-11,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,4,0,On Time,,0.23,5.8,3.65,36517.47,5398,Standard Shipping,0.0,0.37,High,Switch to Air (Priority),293965.6335,2.0
ORD-10AD72B8,2025-04-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,,0.45,0.4,4.83,3302.38,4555,Standard Shipping,0.0,0.286,High,Reroute via Atlantic/Cape,4937.058099999999,34.1
ORD-02FD80C0,2024-02-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,,0.58,7.8,2.11,3141.83,3977,Standard Shipping,0.0,0.6599999999999999,Moderate,Maintain Current Route,3613.1044999999995,8.0
ORD-422982A8,2025-12-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,,0.16,2.1,3.84,3004.98,5181,Standard Shipping,0.0,0.18,Moderate,Maintain Current Route,3455.727,9.0
ORD-C10968D1,2024-11-12,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,2,0,On Time,,0.31,0.5,3.73,46551.51,6461,Standard Shipping,0.0,0.206,High,Switch to Air (Priority),374739.6555,2.0
ORD-C4BBAA6F,2024-09-05,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,9,8,0,On Time,,0.48,5.5,4.01,1166.98,1577,Standard Shipping,0.0,0.508,Moderate,Maintain Current Route,1342.0269999999998,9.0
ORD-407E8CA9,2025-04-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,22,1,Late,Port Congestion,0.4,9.2,2.77,3652.11,4743,Standard Shipping,0.0476190476190476,0.608,Moderate,Maintain Current Route,4199.9265,21.0
ORD-6689634F,2024-06-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,23,0,On Time,,0.25,2.4,3.62,5139.38,8223,Standard Shipping,0.0,0.246,High,Reroute via Atlantic/Cape,7683.3731,29.700000000000003
ORD-5E178568,2025-04-09,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,13,0,On Time,,0.2,9.4,2.4,5725.8,9543,Standard Shipping,0.0,0.496,Moderate,Maintain Current Route,6584.67,14.0
ORD-85919E93,2024-12-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,24,0,On Time,,0.81,2.1,6.54,1362.03,1505,Standard Shipping,0.0,0.57,High,Switch to Air (Priority),10964.341499999999,10.4
ORD-C2B5E6A7,2024-11-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,23,3,Late,Port Congestion,0.7,7.3,3.29,7137.32,5089,Expedited Air Freight,0.15,0.712,High,Switch to Air (Priority),57455.426,8.0
ORD-B63DEA45,2025-06-12,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,,0.46,2.1,2.47,3567.51,4887,Standard Shipping,0.0,0.36,Moderate,Maintain Current Route,4102.6365,10.0
ORD-0A7BCC65,2025-11-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.23,7.0,3.24,2108.84,3429,Standard Shipping,0.0,0.418,Moderate,Maintain Current Route,2425.166,21.0
ORD-457C258B,2024-04-05,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,,0.49,3.3,4.64,2962.86,3977,Standard Shipping,0.0,0.426,High,Reroute via Atlantic/Cape,4429.4757,28.6
ORD-D380308F,2025-06-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.89,2.1,3.38,95.45,101,Standard Shipping,0.0,0.618,Moderate,Maintain Current Route,109.7675,19.0
ORD-101FB8F2,2024-10-20,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,33,0,On Time,,0.22,3.4,1.95,2469.28,4048,Standard Shipping,0.0,0.268,Moderate,Maintain Current Route,2839.672,36.0
ORD-549CB39C,2025-11-02,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.62,9.1,1.47,35622.18,3998,Standard Shipping,0.0,0.736,High,Manual Review Required,40965.507,4.0
ORD-59E32C1D,2025-01-27,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,11,0,On Time,,0.55,4.5,3.53,5211.88,6725,Standard Shipping,0.0,0.51,Moderate,Maintain Current Route,5993.661999999999,13.0
ORD-9E904BC7,2025-06-16,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,,0.48,4.0,2.7,777.0,1050,Standard Shipping,0.0,0.4479999999999999,Moderate,Maintain Current Route,893.55,38.0
ORD-5173575D,2025-12-21,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,6,5,0,On Time,,0.78,9.2,3.1,80884.98,8262,Standard Shipping,0.0,0.836,High,Manual Review Required,93017.72699999998,6.0
ORD-E66DCB6D,2024-07-17,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,,0.2,3.5,3.64,4939.8,8233,Standard Shipping,0.0,0.26,Moderate,Maintain Current Route,5680.7699999999995,9.0
ORD-C3E235FF,2024-11-01,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,,0.45,7.7,4.18,5976.18,8243,Standard Shipping,0.0,0.5780000000000001,High,Switch to Air (Priority),48108.248999999996,10.8
ORD-C6BE8C2E,2024-08-17,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,,0.56,2.2,4.36,2680.08,3436,Standard Shipping,0.0,0.424,High,Reroute via Atlantic/Cape,4006.7196,27.500000000000004
ORD-9A69901B,2025-09-29,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,,0.29,3.7,3.52,4516.29,7002,Standard Shipping,0.0,0.322,Moderate,Maintain Current Route,5193.733499999999,38.0
ORD-6CA33D18,2024-10-06,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,,0.26,1.7,3.46,2085.3,3310,Standard Shipping,0.0,0.224,High,Reroute via Atlantic/Cape,3117.5235,28.6
ORD-37503F67,2024-02-17,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,,0.57,8.9,3.74,3443.01,4386,Standard Shipping,0.0,0.698,High,Reroute via Atlantic/Cape,5147.29995,27.500000000000004
ORD-50B2ED31,2025-07-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,20,1,Late,Unspecified/Other,0.84,8.3,4.24,5423.4,5895,Standard Shipping,0.0526315789473684,0.8360000000000001,High,Switch to Air (Express),43658.369999999995,7.6000000000000005
ORD-D0EE4DFB,2025-07-12,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,35,0,On Time,,0.62,2.2,3.22,924.21,1141,Standard Shipping,0.0,0.46,Moderate,Maintain Current Route,1062.8415,37.0
ORD-F042965B,2024-12-08,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,,0.4,9.9,4.27,3616.9,5167,Standard Shipping,0.0,0.636,High,Switch to Air (Priority),29116.045,11.600000000000001
ORD-5047258C,2025-11-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.58,0.8,2.5,5475.49,6931,Standard Shipping,0.0,0.38,Moderate,Maintain Current Route,6296.813499999999,21.0
ORD-5429075D,2024-01-22,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,24,0,On Time,,0.74,8.2,5.6,5977.77,6871,Standard Shipping,0.0,0.772,High,Reroute via Atlantic/Cape,8936.76615,27.500000000000004
ORD-4EF5D642,2024-08-09,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,,0.52,9.2,6.35,525.16,691,Standard Shipping,0.0,0.6799999999999999,High,Reroute via Atlantic/Cape,785.1142,31.900000000000002
ORD-5EB05BB8,2025-06-27,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,,0.86,7.3,3.52,7267.02,7814,Standard Shipping,0.0,0.808,High,Reroute via Atlantic/Cape,10864.1949,33.0
ORD-930C57D6,2024-09-16,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,,0.21,1.1,3.42,1569.97,2595,Standard Shipping,0.0,0.17,High,Reroute via Atlantic/Cape,2347.10515,34.1
ORD-A455A785,2024-08-15,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,27,0,On Time,,0.87,5.3,4.7,8332.72,8912,Standard Shipping,0.0,0.734,High,Reroute via Atlantic/Cape,12457.416399999998,34.1
ORD-7C60D084,2025-07-21,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,24,0,On Time,,0.22,3.2,4.45,2508.93,4113,Standard Shipping,0.0,0.26,High,Switch to Air (Priority),20196.886499999997,10.8
ORD-1938D053,2025-08-23,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,17,7,Late,Severe Weather (Typhoon/Storm),0.64,8.3,3.9,3960.6,4025,Standard Shipping,0.7,0.716,High,Switch to Air (Express),31882.829999999998,4.0
ORD-C7A6E39D,2025-09-16,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,23,0,On Time,,0.22,9.6,3.15,3793.59,6219,Standard Shipping,0.0,0.516,High,Reroute via Atlantic/Cape,5671.41705,28.6
ORD-C3DC15A9,2025-12-15,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,29,0,On Time,,0.16,7.0,2.14,2172.1,3745,Standard Shipping,0.0,0.376,High,Reroute via Atlantic/Cape,3247.2894999999994,31.900000000000002
ORD-F5357EBD,2024-04-08,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,24,0,On Time,,0.3,2.8,4.07,5788.25,8905,Standard Shipping,0.0,0.292,High,Reroute via Atlantic/Cape,8653.43375,28.6
ORD-901A24E5,2024-08-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,19,0,On Time,,0.15,6.2,4.42,5325.07,9261,Standard Shipping,0.0,0.338,Moderate,Maintain Current Route,6123.830499999999,21.0
